purchase_order_id,shipment_id,container_id,product_id,consignee_company_id,supplier_company_id,purchase_order_created_date,purchase_order_requested_cargo_ready_date,purchase_order_requested_delivery_date,booking_created_date,booking_cargo_ready_date,purchase_order_sku_count,purchase_order_sku_price,booking_sku_count,shipped_sku_count,shipped_sku_price
6314,155813,,1216226,546609,633726,2018-08-08 22:09:24.94967,2018-02-01,2018-03-15,2018-01-31 05:05:06.565404,2018-02-01,176,3941.90,176,42173,13.03
28665,615055,,2854086,656536,668573,2019-03-12 08:54:20.283522,2019-09-14,2019-11-11,2019-09-09 06:51:21.624538,2019-09-13,59,32.92,59,,
50289,587399,,3107670,683679,749086,2019-07-25 16:00:08.813153,2019-11-06,2019-11-06,2019-07-31 08:38:54.736538,2019-09-27,1281,4.63,1281,,
14796,436530,,2255264,656536,668631,2018-10-23 07:35:31.40467,2018-11-01,2018-11-22,2018-10-24 01:44:45.611905,2018-11-01,79,38.25,79,,
7076,266982,,1383268,656536,668631,2018-06-26 11:53:10.491163,2018-07-01,2018-08-20,2018-05-02 02:56:09.087585,2018-05-12,1271,27.60,1330,,
18700,456197,,1589388,546609,639363,2019-01-16 03:01:22.360195,2019-01-15,2019-02-19,2018-12-01 08:26:27.536451,2019-01-15,20129,19.84,20129,20129,19.84
15620,470601,,2355610,656536,668561,2018-12-27 09:40:50.734983,2019-01-14,2019-03-01,2019-01-14 05:31:42.816028,2019-01-14,103,24.36,103,,
39190,564167,,3060945,656536,702454,2019-06-14 06:48:27.738282,2019-06-20,2019-08-05,2019-06-25 05:23:36.669335,2019-06-30,502,12.97,502,,
42199,556182,212070,3105248,683679,748940,2019-07-10 00:54:40.75273,2019-07-20,2019-09-18,2019-06-12 06:48:22.282729,2019-08-13,256,,256,256,26.89
51705,597746,,3106156,683679,735137,2019-08-06 16:00:07.015061,2019-09-28,2019-11-19,2019-08-15 06:35:50.420475,2019-09-27,51,145.23,51,,
32495,543185,,2925809,656536,702454,2019-04-10 14:50:27.605001,2019-05-27,2019-07-06,2019-05-21 04:18:15.792598,2019-05-27,399,29.10,399,,
8454,279685,,1438741,656536,668631,2018-04-11 12:02:04.635974,2018-06-01,2018-06-15,2018-05-15 01:15:32.757977,2018-05-25,296,23.28,296,,
27024,534211,,2248319,656536,668573,2019-05-08 14:04:18.674665,2019-05-30,2019-07-17,2019-05-06 11:17:38.784722,2019-05-20,512,13.80,512,,
44763,573442,,3106188,683679,735137,2019-07-16 16:23:04.73763,2019-08-24,2019-10-11,2019-07-10 01:59:31.976318,2019-08-15,51,,51,51,180.17
56451,617429,,1589386,546609,639363,2019-09-11 02:01:43.661567,2019-10-15,2019-11-15,2019-09-11 11:04:55.872541,2019-10-15,1098,17.37,1098,,
11659,409906,,1395364,656536,668631,2018-07-23 11:41:21.289595,2018-09-20,2018-10-04,2018-09-05 06:13:23.587222,2018-09-20,310,33.92,310,,
12751,439656,120071,1024411,546609,632222,2019-01-10 03:01:36.687303,2018-11-13,2018-12-07,2018-10-30 08:08:49.72741,2018-11-13,6607,2.79,6607,6607,2.79
14315,455076,138127,48882,546609,639558,2019-01-16 03:03:46.261402,2019-01-10,2019-02-11,2018-11-29 10:20:43.238228,2019-01-10,4964,20.65,4964,4964,20.65
6306,259719,,1024475,546609,649537,2018-08-08 22:09:56.49559,2018-05-15,2018-06-19,2018-04-24 05:17:15.261491,,2592,20.51,2592,2592,20.51
39810,597848,,3087290,656536,666747,2019-05-21 11:54:49.630245,2019-08-15,2019-08-29,2019-08-15 08:30:45.366407,2019-08-16,59,6.15,59,59,6.15
11556,386070,,1744583,656536,668573,2018-07-23 07:51:12.24593,2018-08-20,2018-09-03,2018-08-16 07:47:37.426342,2018-08-26,49,21.45,49,,
15412,440488,,2354612,656536,702454,2018-10-31 08:10:07.899888,2018-10-25,2018-11-05,2018-10-31 09:07:41.569686,2018-11-05,163,27.44,163,,
26396,590888,,2726733,656536,702454,2019-08-29 07:24:14.103906,2019-08-21,2019-10-02,2019-08-06 04:50:47.902872,2019-08-07,680,27.44,680,,
36673,574370,,3010013,656536,668660,2019-07-16 15:16:05.674537,2019-07-17,2019-09-03,2019-07-11 03:13:43.981932,2019-07-17,394,17.63,394,,
42809,578141,,3177546,730503,751328,2019-06-20 20:06:45.13491,2019-07-15,2019-09-29,2019-07-17 06:04:51.025608,2019-07-20,1029,45.73,1029,,
9165,265685,,1476341,674105,674106,2018-04-30 05:27:28.676122,2018-04-09,2018-06-30,2018-04-30 16:02:29.120832,2018-04-30,2490,73.30,2490,,
11403,415312,,1705130,656536,668574,2018-07-13 14:16:49.971241,2018-09-20,2018-10-04,2018-09-14 05:18:38.056516,2018-09-20,64,38.25,64,,
53639,602600,,3106497,683679,748415,2019-08-15 22:00:20.822317,2019-11-09,2019-11-20,2019-08-22 03:06:36.369666,2019-09-29,51,61.78,51,51,61.78
44747,576080,,2899367,656536,668631,2019-06-20 13:39:59.181264,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,527,30.93,527,,
13485,455051,,2123977,656536,668631,2018-09-21 10:22:29.978643,2018-12-06,2018-12-20,2018-11-29 09:30:21.067677,2018-12-06,10,33.26,10,,
4555,133274,,1161573,546609,632221,2018-08-08 22:09:57.51554,2017-12-18,2018-01-29,2017-11-22 03:34:49.310073,2017-12-18,4393,2.64,4393,,
20499,514304,,2423052,656536,668561,2018-11-23 11:05:29.370538,2019-03-09,2019-04-24,2019-04-02 03:46:03.23213,2019-04-08,69,12.80,69,,
44908,560781,198940,3177192,730503,754505,2019-06-20 20:06:43.524321,2019-07-15,2019-09-01,2019-06-19 10:14:35.667105,2019-07-08,1132,47.29,1132,1132,47.29
48478,596786,,3105916,683679,749342,2019-08-28 16:48:53.35504,2019-10-27,2019-10-27,2019-08-14 08:27:05.507885,2019-10-20,3278,,3278,,
16817,478384,,2390253,656536,702454,2018-11-07 13:12:11.493241,2019-01-25,2019-03-01,2019-01-14 11:37:53.42441,2019-01-26,271,22.53,271,,
49339,578946,207342,3135233,728908,740735,2019-07-22 06:51:35.974709,2019-08-01,2019-10-01,2019-07-18 03:32:14.936018,2019-07-31,6357,12.50,6357,6357,12.50
6616,273545,,1063192,546609,639363,2018-08-08 22:08:57.329386,2018-04-29,2018-06-29,2018-05-08 15:09:57.895929,2018-05-15,0,47.86,1098,,
26392,556255,,2726670,656536,702454,2019-05-14 07:14:28.741224,2019-06-20,2019-08-01,2019-06-12 07:56:38.295955,2019-06-20,714,26.61,714,,
54794,599592,,3105743,683679,755158,2019-08-26 20:00:24.094305,2019-11-02,2019-12-05,2019-08-19 02:50:21.899541,2019-10-15,1024,4.31,1024,,
41917,605762,,3173739,546609,631676,2019-08-27 02:01:20.988341,2019-10-01,2019-11-01,2019-08-27 03:10:59.267873,2019-09-26,615,56.21,615,,
42227,559601,201144,3105729,683679,748633,2019-07-16 16:23:06.599842,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,410,,1639,410,9.64
46834,570773,221753,3105727,683679,748633,2019-07-16 16:23:04.14805,2019-09-07,2019-10-08,2019-07-05 03:01:39.433463,2019-09-03,277,,230,277,8.94
51936,607318,,3579182,656536,668660,2019-08-07 15:57:33.752462,2019-08-30,2019-09-13,2019-08-28 13:26:18.69328,2019-08-30,148,19.12,148,,
52771,598678,,3315867,730503,754553,2019-09-06 17:37:10.918726,2019-09-12,2019-10-20,2019-08-16 07:57:55.243822,2019-09-07,62,433.96,62,,
54278,602600,,3106516,683679,748415,2019-08-22 01:59:33.91328,2019-11-09,,2019-08-22 03:06:36.369666,2019-09-29,51,,51,51,101.41
48495,608741,,3106873,683679,748121,2019-08-28 03:02:33.946681,2019-10-18,2019-10-18,2019-08-30 02:50:18.796172,2019-09-11,30979,20.78,30979,,
9619,316915,,1571158,678526,678629,2018-05-16 23:12:59.063836,2018-06-29,,2018-06-20 06:42:31.170252,2018-06-29,460,10.46,98,,
18010,461838,,1089793,546609,632222,2019-02-07 03:01:26.497343,2018-12-27,2019-02-07,2018-12-12 07:54:10.44347,2018-12-28,6590,36.05,22185,,
53649,607993,,3107400,683679,748394,2019-08-20 16:01:25.784255,2019-10-19,2019-12-28,2019-08-29 07:44:16.357341,2019-10-15,512,45.36,512,,
10196,304721,,1350769,546609,632221,2018-08-10 02:04:25.894932,2018-07-04,2018-08-15,2018-06-08 01:28:54.211245,2018-07-04,7328,2.48,7328,7328,2.48
35732,576413,,2995661,656536,668570,2019-04-26 13:23:30.943772,2019-07-30,2019-09-16,2019-07-15 08:51:32.782025,2019-07-24,355,36.58,355,,
38343,609077,,3058286,656536,668631,2019-05-10 06:33:41.921295,2019-09-17,2019-11-04,2019-08-30 09:34:37.590252,2019-09-16,296,16.30,296,,
10213,302380,,535643,546609,631676,2018-08-08 22:09:23.338974,2018-06-24,2018-07-23,2018-06-06 07:48:03.921155,2018-06-21,0,43.77,659,,
11884,438167,,1849154,656536,668403,2018-08-03 15:47:26.69996,2018-11-02,2018-11-16,2018-10-26 07:05:56.05853,2018-11-02,103,27.44,103,,
7566,333390,,1395405,656536,668631,2018-05-08 09:02:40.238103,2018-07-15,2018-09-01,2018-07-04 06:59:03.897603,2018-07-19,985,51.05,985,,
14718,466714,,2248215,656536,702454,2018-12-20 07:20:43.951062,2018-12-25,2019-01-08,2018-12-20 08:53:08.321118,2018-12-25,34,20.62,34,,
41881,590783,,3172426,656536,668631,2019-06-18 08:40:45.118553,2019-08-16,2019-09-16,2019-08-06 02:02:57.921394,2019-08-19,414,32.26,414,,
46594,570429,,3106234,683679,748415,2019-08-28 16:48:53.084946,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,41,,51,41,86.68
4264,121488,,538262,546609,633728,2018-08-08 22:09:37.095011,2017-11-03,2017-12-01,2017-10-14 01:47:32.230613,2017-11-03,2372,15.72,2372,2372,15.72
54563,608855,,3106167,683679,735137,2019-08-23 16:00:17.974373,2019-10-26,2019-12-23,2019-08-30 05:43:00.874387,2019-10-21,1178,148.26,1178,,
5362,140432,,529598,546609,639558,2018-08-08 22:09:57.685898,2018-01-24,2018-03-07,2017-12-18 05:17:22.072968,2018-01-24,659,37.87,659,659,30.04
36984,570329,,3013436,656536,668561,2019-07-08 11:16:55.049728,2019-07-15,2019-08-30,2019-07-11 05:59:49.415438,2019-07-15,25,18.62,25,,
24737,487246,,1024497,546609,632222,2019-03-20 02:01:23.705598,2019-02-25,2019-03-29,2019-02-01 07:04:07.919677,2019-02-25,40486,7.20,40486,,
32199,556255,,2922511,656536,702454,2019-04-23 13:43:54.90836,2019-06-20,2019-08-05,2019-06-12 07:56:38.295955,2019-06-20,118,27.94,118,,
42159,562984,,3105941,683679,749342,2019-07-16 16:23:06.206069,2019-09-07,2019-09-15,2019-07-29 08:41:06.600468,2019-08-23,2459,,5040,,
43417,590888,,2948320,656536,702454,2019-06-13 16:10:23.981778,2019-07-31,2019-09-15,2019-08-06 04:50:47.902872,2019-08-07,246,25.44,246,,
52151,608046,,1340316,546609,654310,2019-08-27 02:03:59.044296,2019-09-23,2019-10-21,2019-08-29 08:35:53.541693,2019-09-23,659,38.39,659,,
30901,546372,,2899192,656536,668561,2019-03-28 09:51:38.015388,2019-05-31,2019-06-14,2019-05-27 01:59:00.59406,2019-05-31,20,24.86,20,,
9262,412442,,1529695,656536,666747,2018-08-28 06:52:14.641861,2018-09-19,2018-10-03,2018-09-10 08:38:22.73069,2018-09-15,20,18.13,20,,
42227,559601,201144,3105548,683679,748633,2019-07-16 16:23:06.599842,2019-08-03,2019-09-04,2019-06-21 09:45:00.743054,2019-07-31,246,,3585,246,20.54
33827,520709,,2657923,656536,668631,2019-04-11 09:36:31.256562,2019-04-25,2019-05-09,2019-04-12 07:45:12.706608,2019-04-25,49,16.63,49,,
45001,570633,,3177838,730503,754469,2019-06-20 20:06:45.700232,2019-07-22,2019-10-13,2019-07-04 11:58:37.398106,2019-07-18,3429,5.66,3429,,
6177,159471,,662688,546609,633728,2018-08-08 22:09:58.873291,2018-04-16,2018-05-18,2018-01-29 16:24:11.08833,2018-04-16,1757,60.44,1757,1757,60.44
5507,149490,,1215527,546609,610548,2018-08-08 22:09:57.892238,2018-02-02,2018-03-16,2018-01-18 10:43:38.591891,2018-02-02,3954,3.92,3954,3954,3.11
34406,530536,,2948801,656536,702454,2019-04-28 06:51:15.8776,2019-04-30,2019-05-07,2019-04-29 03:03:52.542308,2019-04-30,54,29.10,54,,
44988,589803,214197,3179197,730503,754550,2019-07-31 23:55:06.513691,2019-08-26,2019-10-13,2019-08-05 00:28:40.201539,2019-08-26,4115,8.03,4115,4115,8.03
43474,614944,,3262912,656536,668403,2019-08-28 09:25:18.890301,2019-09-27,2019-10-11,2019-09-09 04:35:07.261069,2019-09-20,434,16.13,434,,
51115,591266,212686,3107935,683679,686622,2019-08-01 16:00:12.120357,2019-08-07,2019-08-07,2019-08-06 13:09:49.969575,2019-08-07,26,893.80,26,26,893.80
42809,578141,,3177537,730503,751328,2019-06-20 20:06:45.13491,2019-07-15,2019-09-29,2019-07-17 06:04:51.025608,2019-07-20,1372,45.73,1372,,
30972,526011,,2719673,656536,668570,2019-03-29 07:39:13.543779,2019-04-22,2019-05-01,2019-04-22 05:18:40.728407,2019-04-24,123,56.29,123,,
9019,375392,,1489678,656536,668631,2018-04-23 12:27:57.669403,2018-08-15,2018-10-02,2018-08-08 02:50:25.589838,2018-08-27,355,49.05,355,,
40672,590888,,2948329,656536,702454,2019-07-19 13:37:48.979005,2019-08-07,2019-09-22,2019-08-06 04:50:47.902872,2019-08-07,355,25.44,355,,
28690,530262,,2141998,656536,668561,2019-05-15 08:53:12.025896,2019-05-05,2019-05-14,2019-04-28 01:49:56.064387,2019-04-30,59,22.12,59,,
46594,570429,,3106444,683679,748415,2019-08-28 16:48:53.084946,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,51,,51,51,77.03
42182,554616,202621,3106077,683679,748739,2019-07-16 16:23:06.313501,2019-07-27,2019-08-28,2019-06-10 09:28:26.795018,2019-07-15,738,,738,738,72.99
42165,562984,207151,3105896,683679,749342,2019-08-12 16:00:23.104042,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,256,64.88,256,256,64.88
6002,174359,,77102,546609,639558,2018-08-08 22:09:34.163676,2018-03-31,2018-05-12,2018-02-09 03:46:26.228371,2018-03-19,1318,22.60,1318,1318,22.60
54625,621145,,1064514,546609,631676,2019-08-27 02:01:07.214535,2019-10-21,2019-12-02,2019-09-17 08:20:23.926423,2019-10-17,1683,70.27,1683,,
40857,590888,,2150987,656536,702454,2019-05-28 09:29:22.321101,2019-06-30,2019-08-11,2019-08-06 04:50:47.902872,2019-08-07,281,26.19,281,,
42221,556257,,3105267,683679,748940,2019-07-16 16:23:07.65719,2019-08-14,2019-09-18,2019-06-12 07:57:44.968462,2019-08-13,18440,,18440,18440,10.11
46832,570931,,3107719,683679,748103,2019-07-16 16:23:03.658948,2019-09-15,2019-09-15,2019-07-05 07:23:57.960477,2019-08-17,768,,154,768,5.49
54188,611691,,3423223,656536,668660,2019-08-21 14:19:05.928,2019-09-16,2019-09-30,2019-09-04 06:00:10.476803,2019-09-16,443,16.96,443,,
42168,571877,213968,3105877,683679,749342,2019-08-12 16:00:29.220808,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,533,27.05,533,533,27.05
46084,588104,216501,1704579,546609,633726,2019-08-27 02:03:06.58515,2019-08-15,2019-09-13,2019-08-01 06:25:54.748278,2019-08-15,2214,4.07,2214,2214,4.09
5099,143048,,1024487,546609,639363,2018-08-08 22:09:54.995478,2018-01-07,2018-02-02,2017-12-27 10:59:53.061126,2018-01-08,1265,23.86,1265,1265,23.86
44991,572628,203596,3176296,730503,754530,2019-06-20 20:06:45.528397,2019-07-10,2019-09-15,2019-07-09 06:19:05.173502,2019-07-09,1097,137.72,1097,1097,137.72
16222,461650,133453,918049,546609,649537,2019-01-16 03:04:03.900495,2018-12-20,2019-01-25,2018-12-12 01:49:42.429539,2018-12-27,54693,12.26,54693,54693,12.26
38025,539098,,3005251,656536,702454,2019-05-08 12:55:52.550787,2019-04-30,2019-06-04,2019-05-14 05:17:03.075565,2019-05-20,153,30.10,153,,
10932,375392,,1664673,656536,668631,2018-06-28 07:44:32.543256,2018-08-27,2018-10-14,2018-09-03 02:51:36.536582,2018-09-03,187,9.15,187,,
43126,576080,,2854314,656536,668631,2019-06-12 08:37:45.477996,2019-07-29,2019-09-15,2019-07-15 02:11:06.073279,2019-07-29,621,36.42,621,,
46593,570429,,3106491,683679,748415,2019-07-16 16:23:04.998366,2019-09-28,,2019-07-04 07:36:01.416191,2019-08-14,102,,51,102,44.96
42183,556209,206852,3106651,683679,748386,2019-07-12 00:23:51.4087,2019-07-27,2019-09-04,2019-06-12 07:19:34.393626,2019-07-27,154,,154,154,33.91
42575,599874,,3191616,656536,668631,2019-06-11 10:19:09.026652,2019-08-30,2019-10-17,2019-08-19 08:14:31.048011,2019-09-02,557,25.44,557,,
44801,592828,215020,3177482,730503,754560,2019-06-20 20:06:42.080619,2019-07-22,2019-09-01,2019-08-08 06:41:16.742904,2019-08-14,6255,3.38,6255,6255,2.86
11943,369046,,1541470,656536,668573,2018-08-02 08:49:48.178268,2018-08-22,2018-09-05,2018-08-02 17:22:24.253301,2018-08-20,108,14.80,108,,
26611,524311,,2742701,656536,668574,2019-05-08 11:22:22.781275,2019-04-27,2019-05-07,2019-04-18 06:24:00.438853,2019-04-30,103,21.62,207,,
42219,555365,190287,3105950,683679,748406,2019-07-12 19:37:13.235716,2019-07-25,2019-08-05,2019-06-11 08:43:07.782695,2019-06-25,41,,41,41,1079.62
7677,312585,,1396108,656536,668573,2018-04-06 08:16:43.137191,2018-06-21,2018-08-02,2018-06-15 06:03:56.913757,2018-06-21,443,14.97,443,,
42811,591191,,3177546,730503,751328,2019-07-31 23:55:08.103222,2019-08-05,2019-10-06,2019-08-06 10:34:59.324265,2019-08-12,1372,45.73,1372,,
48479,580809,,3107691,683679,748415,2019-07-12 19:37:11.936217,2019-10-30,2019-10-30,2019-07-22 02:27:15.667269,2019-09-01,51,,51,,
8148,278162,,1413379,656536,668631,2018-03-15 16:24:00.069689,2018-05-06,2018-06-17,2018-05-14 02:28:44.733255,2018-05-18,123,13.47,123,,
10152,318583,,48921,546609,631676,2018-08-21 02:03:56.191578,2018-07-25,2018-08-24,2018-06-21 08:37:03.91497,2018-07-25,2636,20.93,2636,2636,20.93
36032,531344,,2926276,656536,702454,2019-04-30 05:49:48.536876,2019-04-30,2019-06-04,2019-04-30 02:55:44.115661,2019-05-10,99,31.59,197,,
13242,459181,133456,2077416,546609,639363,2019-01-16 03:02:31.797306,2018-12-10,2019-01-21,2018-12-07 04:50:04.402121,2018-12-20,8790,3.51,8790,8790,2.69
36024,531344,,3005234,656536,702454,2019-04-30 05:46:49.441139,2019-04-30,2019-06-04,2019-04-30 02:55:44.115661,2019-05-10,271,26.11,542,,
33453,540599,,2420489,546609,633726,2019-06-29 02:00:46.733007,2019-05-22,2019-07-05,2019-05-16 00:36:47.299748,2019-05-22,1107,8.63,1107,,
11922,422935,,70701,546609,632222,2018-11-20 15:29:06.720306,,2018-11-06,2018-09-28 08:49:59.158813,2018-10-09,21969,4.37,21969,21969,4.37
42812,567231,200546,3177924,730503,751328,2019-06-20 20:06:43.849296,2019-07-05,2019-09-01,2019-06-28 12:55:17.10214,2019-07-01,1029,16.86,1029,1029,16.86
4381,142519,,70701,546609,632222,2018-08-08 22:09:50.915321,2018-01-15,2018-02-26,2017-12-25 02:28:37.315386,2018-01-15,3295,5.50,3295,3295,4.37
46600,570885,222413,3107382,683679,748394,2019-07-11 02:43:01.783871,2019-08-31,2019-10-07,2019-07-05 06:26:15.073347,2019-08-29,4098,,3073,2049,39.63
7180,293161,,1385044,656536,668631,2018-05-07 10:22:51.542516,2018-06-07,2018-07-19,2018-05-28 10:16:02.0406,2018-06-09,59,10.48,59,,
49886,615135,,52296,546609,632222,2019-09-09 02:01:49.150346,2019-09-20,2019-10-21,2019-09-09 07:46:17.840478,2019-09-23,10983,5.02,10983,,
7230,329912,,1385724,656536,668587,2018-02-28 14:37:08.002404,2018-06-29,2018-08-10,2018-07-02 01:45:38.260641,2018-07-27,89,19.29,89,,
49637,584752,,3107827,683679,748394,2019-07-24 22:00:15.969467,2019-09-21,2019-12-01,2019-07-26 10:19:57.694321,2019-09-21,512,36.73,512,,
55874,620732,,3107985,683679,749086,2019-09-05 16:00:23.099583,2020-01-07,2020-01-07,2019-09-17 01:49:13.052531,2019-11-28,46099,11.41,46099,,
46592,578000,218158,3106074,683679,748739,2019-07-16 16:23:03.571673,2019-08-31,2019-10-05,2019-09-10 07:51:52.553218,2019-09-19,2305,,2305,2305,94.32
7626,280016,,1395795,656536,668593,2018-05-21 12:30:48.523659,2018-05-25,2018-06-08,2018-05-15 07:01:32.136746,2018-05-25,640,12.97,640,,
10265,421133,,1589393,546609,639363,2018-11-21 03:03:32.52123,2018-09-10,2018-10-22,2018-09-26 01:17:37.404398,2018-10-16,7442,25.05,7442,,
6909,253141,,1161610,546609,639361,2018-08-08 22:09:08.931352,2018-05-07,2018-06-18,2018-04-17 04:24:21.694761,,4402,2.52,4402,,
7672,312585,,1396022,656536,668573,2018-04-06 08:21:02.24244,2018-06-21,2018-08-02,2018-06-15 06:03:56.913757,2018-06-21,1921,14.97,1921,,
44986,561899,,3177868,730503,754469,2019-07-17 01:44:57.570166,2019-06-17,2019-09-01,2019-06-20 21:33:19.549584,2019-06-26,33604,13.02,18517,33604,13.02
5346,141693,,1215509,546609,639363,2018-08-08 22:09:53.431969,2017-12-27,2018-02-07,2017-12-21 00:44:16.526355,2017-12-30,1966,22.72,1966,1966,18.03
11838,369046,,1541485,656536,668573,2018-07-30 10:48:23.233656,2018-08-22,2018-09-05,2018-08-02 17:22:24.253301,2018-08-20,20,14.13,20,,
49216,590888,,3310853,656536,702454,2019-07-19 13:58:32.136357,2019-08-07,2019-09-22,2019-08-06 04:50:47.902872,2019-08-07,192,27.44,192,,
42573,599874,,3191602,656536,668631,2019-06-14 10:19:23.796655,2019-08-30,2019-10-17,2019-08-19 08:14:31.048011,2019-09-02,103,19.29,103,,
36025,531344,,2926243,656536,702454,2019-04-30 05:47:24.254921,2019-04-30,2019-06-04,2019-04-30 02:55:44.115661,2019-05-10,128,31.59,256,,
44846,618237,,3315863,730503,753765,2019-08-14 00:21:41.333184,2019-09-23,2019-11-10,2019-09-12 07:42:54.588175,2019-09-26,2469,22.87,2469,,
43590,556914,203584,3137241,728908,740735,2019-06-20 08:37:04.26821,2019-07-10,2019-08-20,2019-06-13 03:11:23.235372,2019-06-25,17483,5.18,17483,17483,5.18
45878,574464,209783,2708848,546609,633728,2019-08-27 02:02:55.62296,2019-08-05,2019-08-30,2019-07-11 06:06:38.961123,2019-08-05,659,11.18,659,659,11.18
10941,328666,,1584551,656536,668570,2018-06-28 10:34:55.609737,2018-07-05,2018-08-18,2018-06-29 10:10:19.763042,2018-07-04,1680,37.00,1680,,
44986,561899,,3176366,730503,754469,2019-07-17 01:44:57.570166,2019-06-17,2019-09-01,2019-06-20 21:33:19.549584,2019-06-26,4115,15.57,5486,4115,15.57
42165,586284,221807,3105247,683679,749342,2019-08-12 16:00:23.104042,2019-09-07,2019-09-15,2019-07-30 04:07:45.099178,2019-08-23,6659,2.82,6659,6659,2.82
8290,278162,,1415006,656536,668631,2018-04-03 14:30:11.812611,2018-05-25,2018-06-08,2018-05-14 02:28:44.733255,2018-05-18,567,24.11,567,,
13575,441627,,2127953,656536,668561,2018-10-31 08:14:10.441079,2018-11-07,2018-11-21,2018-11-09 06:35:59.495683,2018-11-09,44,28.10,44,,
6323,225429,,538569,546609,649537,2018-08-08 22:09:32.738517,2018-04-25,2018-06-05,2018-03-15 07:45:55.399494,2018-04-19,549,34.90,549,,
19858,473553,139789,1024517,546609,654310,2019-02-06 03:02:09.179388,2019-01-21,2019-02-18,2019-01-05 06:37:54.006468,2019-01-17,2768,24.59,2768,2768,24.59
36673,574370,,3194085,656536,668660,2019-07-16 15:16:05.674537,2019-07-17,2019-09-03,2019-07-11 03:13:43.981932,2019-07-17,197,17.63,197,,
42170,562235,,3107569,683679,748103,2019-07-16 16:23:06.162612,2019-08-03,2019-08-20,2019-07-05 07:23:57.960477,2019-08-17,51,,51,51,13.13
10290,420718,115407,1589386,546609,639363,2018-11-29 03:03:33.634991,2018-09-30,2018-11-05,2018-09-25 12:10:14.947538,2018-10-30,8725,20.58,8725,8725,20.58
18710,456200,,1024480,546609,639363,2019-02-27 03:01:48.785474,2019-01-22,2019-02-26,2018-12-01 08:47:38.088535,2019-01-20,883,85.90,883,883,85.90
