shipment_id,shipment_created_in_system_date,mode,bco,freight_service,freight_type,incoterms,contains_dangerous_goods,supplier_company_id,consignee_company_id,supplier_lat,supplier_lng,departure_port,arrival_port,inland_port,consignee_final_destination_lat,consignee_final_destination_lng,tradelane,freight_carrier,actual_cargo_ready_date,scheduled_departure_port_departure_date,actual_departure_port_departure_date,scheduled_arrival_port_arrival_date,actual_arrival_port_arrival_date,scheduled_inland_port_arrival_date,actual_inland_port_arrival_date,scheduled_delivery_date,actual_delivery_date,includes_customs,target_net_revenue,estimated_total_cost,actual_total_cost,actual_total_invoice,actual_net_revenue
115713,2017/9/22,Air,f,CFS to CFS,Port to Door,FOB,f,628973,543943,29.44464348,120.5620855,PVG - Shanghai - China,LAX - Los Angeles - CA,,33.39223248,-118.2911395,TPEB,L&D Transport,2017/9/24,2017/9/25 16:00,2017/9/25 16:00,2017/9/26 07:00,2017/9/26 07:00,,,2017/9/28 19:00,2017/9/28 07:00,t,9150.5,91840.49,93623.01,100990.99,7367.98
287098,2018/5/22,Ocean FCL,f,CY to Door,Port to Door,FOB,f,598234,543943,22.43738569,113.3695917,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,50.89447269,11.49898769,FEWB,Orient Thai Airlines,2018/6/2,2018/6/8 16:00,2018/6/8 12:49,2018/7/13 22:00,2018/7/15 22:00,,,2018/7/20 10:00,2018/7/19 22:00,t,1123.39,11747.76,9999.59,11747.76,1748.17
100184,2017/7/22,Air,f,CFS to CFS,Door to Door,FOB,f,598234,543943,3.617693349,101.3829753,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.48855635,-117.8208277,TPEB,Garuda Indonesia,2017/7/22,2017/7/23 16:00,2017/7/24 16:00,2017/7/24 07:00,2017/7/25 19:00,,,2017/7/27 07:00,2017/7/28 07:00,t,3540.67,35742.22,39868.72,35742.22,-4126.5
216504,2018/3/5,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,22.0636125,113.4265555,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.3919855,-118.2913865,TPEB,Air Togo,2018/3/5,2018/3/6 22:40,2018/3/6 22:40,2018/3/8 08:00,2018/3/8 08:00,,,2018/3/9 08:00,2018/3/9 23:00,t,1605.17,16603.15,15105.4,16620.1,1514.7
602600,2019/8/22,Ocean FCL,f,CY to CY,Port to Port,FOB,f,748415,683679,31.77127097,118.896202,"Shanghai, China","Los Angeles, CA",,33.21724897,-118.853339,TPEB,Combimar & Agemar,2019/9/29,2019/10/7 16:00,,2019/10/23 01:00,,,,,,t,473.38,9891.37,0,10220.18,10220.18
456401,2018/12/3,Ocean FCL,f,CY to CY,Port to Door,FOB,f,633728,546609,22.17864365,112.6743507,"Yantian, China","Vancouver, Canada","Montreal, QC",44.81822565,-72.55707835,TPEB,Aerochago Airlines,2019/1/15,2019/1/25 16:00,2019/1/26 03:23,2019/2/24 08:00,2019/2/24 18:21,2019/3/9 05:00,2019/3/10 16:00,2019/3/19 16:00,2019/3/11 16:00,f,1636.39,16363.87,14546.1,16443.64,1897.54
146385,2018/1/9,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.63988992,119.1307499,Ningbo,"Vancouver, Canada","Montreal, QC",,,TPEB,National Airlines,2018/1/20,2018/2/2 04:00,2018/2/5 04:41,2018/2/24 08:00,2018/3/2 08:00,2018/3/21 16:00,2018/3/23 04:00,,,f,1071.21,10712.09,9087.81,10512.02,1424.21
598732,2019/8/16,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.30154054,112.2883045,"Yantian, China","Los Angeles, CA",,33.29796954,-118.6504715,TPEB,British Airways p.l.c.,2019/9/19,2019/9/27 16:00,,2019/10/12 07:00,,,,2019/10/22 19:00,,t,428.97,4645.75,0,5103.54,5103.54
275267,2018/5/9,Air,f,CFS to CFS,Door to Door,EXW,f,558041,547503,33.27985005,-118.6293899,LAX - Los Angeles - CA,HKG - Hong Kong - Hong Kong,,21.80205705,113.5151261,TPWB,Schreiner Airways,2018/5/10,2018/5/10 07:00,2018/5/10 07:00,2018/5/10 16:00,2018/5/10 16:00,,,2018/5/14 16:00,2018/5/14 16:00,f,1784.12,17841.25,84677.36,17841.25,-66836.11
590071,2019/8/5,Ocean FCL,f,CY to CY,Door to Door,EXW,f,694753,654884,23.47142745,119.7945234,Taipei,"Los Angeles, CA",,33.64391445,-119.1961516,TPEB,Gabon Airlines Cargo,2019/8/5,2019/8/16 01:00,2019/8/15 10:14,2019/8/28 07:00,2019/8/28 12:37,,,2019/9/5 12:00,2019/9/5 19:00,t,923.82,19293.19,17097.1,21055.97,3958.87
127703,2017/11/3,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.43871174,113.1724357,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.93706674,11.56678774,FEWB,Aero Lloyd,2017/11/3,2017/11/5 16:00,2017/11/4 16:00,2017/11/6 23:00,2017/11/5 23:00,,,2017/11/13 11:00,2017/11/12 23:00,t,6001.81,60353.93,51805.34,66173.12,14367.78
536494,2019/5/9,Ocean FCL,f,CY to CY,Port to Door,FOB,f,619714,548913,23.22721804,114.173782,"Yantian, China","Vancouver, Canada","Indianapolis, Indiana",39.11584004,-86.94450096,TPEB,Aerochago Airlines,2019/5/27,2019/6/5 07:00,2019/6/4 13:21,2019/6/21 15:00,2019/6/24 22:12,2019/7/12 16:00,2019/7/11 16:00,2019/7/15 16:00,2019/7/16 16:00,t,8032.78,80751.93,72849.18,82222.64,9373.46
138084,2017/12/8,Air,f,CFS to CFS,Port to Door,FOB,f,598234,543943,22.4385939,113.1723179,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.4706029,-117.8212971,TPEB,Business Express (Delta Connection),2017/12/9,2017/12/11 16:00,2017/12/12 05:53,2017/12/13 20:00,2017/12/13 08:00,,,2017/12/14 20:00,2017/12/15 02:30,t,3524.12,35577.12,32770.67,35577.12,2806.45
571068,2019/7/5,Ocean FCL,f,CY to CY,Port to Door,FOB,f,751321,730503,25.44427091,118.6793169,"Fuzhou, China","Los Angeles, CA",,33.31082591,-118.9061871,TPEB,Combimar & Agemar,2019/7/10,2019/7/26 16:00,2019/7/27 04:00,2019/8/12 19:00,2019/8/12 20:29,,,2019/8/29 12:00,2019/8/30 00:00,t,717.77,7686.61,8509.82,8209.11,-300.71
159102,2018/1/29,Air,f,CFS to CFS,Door to Door,EXW,f,643567,543943,22.20109607,113.1220821,CAN - Guangzhou - China,AMS - Amsterdam - Netherlands,,50.93705607,11.52018107,FEWB,Evans Delivery Company,2018/2/1,2018/2/4 16:00,2018/2/5 02:00,2018/2/5 13:30,2018/2/5 23:00,,,2018/2/8 23:00,2018/2/8 23:00,t,406.9,4493.08,7834.87,5700.98,-2133.89
130335,2017/11/11,Air,f,CFS to CFS,Door to Door,FOB,f,598234,543943,22.4373205,113.1710445,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.9356755,11.5653965,FEWB,Aero Lloyd,2017/11/10,2017/11/14 16:00,2017/11/14 16:00,2017/11/15 23:00,2017/11/16 11:00,,,2017/11/20 11:00,2017/11/19 23:00,t,4866.58,49001.84,45494.68,53729.83,8235.15
538047,2019/5/11,Ocean FCL,f,CY to CY,Port to Door,FOB,f,608743,552355,22.03085273,112.4654447,Jiangmen,Seattle,,46.62456973,-122.8258413,TPEB,Orient Thai Airlines,2019/5/11,2019/5/19 16:00,2019/5/20 20:41,2019/6/14 19:00,2019/6/14 02:00,,,2019/6/18 19:00,2019/6/18 19:00,t,711.15,7247.27,7330.61,8931.06,1600.45
232483,2018/3/23,Ocean FCL,f,CY to CY,Door to Door,EXW,t,644262,543943,22.4029705,119.6302705,"Kaohsiung, Taiwan","Los Angeles, CA",,33.4690165,-117.8228835,TPEB,Gabon Airlines Cargo,2018/3/28,2018/4/10 16:00,2018/4/10 16:00,2018/4/25 07:00,2018/4/25 07:00,,,2018/5/1 07:00,2018/5/1 18:30,t,3439.92,36823.41,36365.34,39240.75,2875.41
77225,2017/4/10,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,21.94618775,113.4609568,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.46133175,-118.1481902,TPEB,Garuda Indonesia,2017/4/14,2017/4/15 04:00,2017/4/16 04:00,2017/4/16 19:00,2017/4/16 19:00,,,2017/4/19 19:00,2017/4/19 16:00,t,1032.53,10661.44,10863.84,10661.44,-202.4
234733,2018/3/27,Ocean FCL,f,CY to CY,Port to Door,FOB,f,606659,548254,10.22589422,106.0324592,"Cai Mep, Vietnam (Int. Terminal)","Los Angeles, CA","Chicago, Illinois",41.05930522,-88.70453578,TPEB,Combimar & Agemar,2018/4/9,2018/4/11 17:00,2018/4/11 17:00,2018/5/2 14:00,2018/5/2 15:48,2018/5/9 05:00,2018/5/7 23:35,2018/5/11 17:00,2018/5/11 05:00,t,1127.41,11698.56,11297.85,12785.89,1488.04
567868,2019/7/1,Ocean FCL,f,CY to CY,Port to Door,FOB,f,754538,730503,38.3252341,121.0631091,"Dalian, China","Los Angeles, CA",,33.3085001,-118.9085129,TPEB,Combimar & Agemar,2019/8/6,2019/8/14 04:00,2019/8/17 04:00,2019/9/4 19:00,2019/9/4 11:09,,,2019/9/17 12:00,,t,2154.16,21881.21,0,23735.63,23735.63
148486,2018/1/16,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,22.43612351,113.1698475,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,50.93478451,11.51790951,FEWB,Singapore Airlines Cargo Pte. Ltd.,2018/1/26,2018/2/3 21:00,2018/2/3 08:24,2018/3/10 14:00,2018/3/11 09:38,,,2018/3/18 23:00,2018/3/18 23:00,t,1373.35,13981.71,15327.15,12812.1,-2515.05
450380,2018/11/20,Ocean FCL,f,CY to CY,Port to Port,FOB,f,633728,546609,22.17403752,112.6697445,"Yantian, China","Los Angeles, CA",,33.29405052,-118.6543905,TPEB,Gabon Airlines Cargo,2018/12/14,2018/12/25 09:00,2018/12/24 23:37,2019/1/10 07:00,2019/1/8 08:00,,,2019/1/19 20:00,2019/1/18 20:00,t,811.15,8468.16,6902.71,8462.18,1559.47
164935,2018/2/6,Ocean FCL,f,CY to CY,Port to Door,FOB,t,598234,543943,22.43184656,113.3640526,"Hong Kong, Hong Kong","Rotterdam, Netherlands",,50.93433256,11.51745756,FEWB,Singapore Airlines Cargo Pte. Ltd.,2018/2/27,2018/3/3 21:00,2018/3/2 22:07,2018/4/3 22:00,2018/4/4 10:57,,,2018/4/8 22:00,2018/4/8 22:00,t,1409.1,14515.61,12606.86,14515.61,1908.75
619617,2019/9/16,Ocean FCL,f,CY to CY,Port to Door,FOB,t,693219,654884,30.33184787,120.8159369,"Shanghai, China","Los Angeles, CA",,33.65818487,-119.0012581,TPEB,Gabon Airlines Cargo,2019/9/30,,,,,,,,,t,1560.62,31637.05,0,32255.36,32255.36
221890,2018/3/10,Air,f,CFS to CFS,Port to Door,FCA,t,598641,543943,22.05768518,113.4206282,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.46705118,-117.8248488,TPEB,WEC Lines,2018/3/17,2018/3/19 05:10,2018/3/19 05:55,2018/3/20 10:25,2018/3/20 14:45,,,2018/3/20 07:00,2018/3/20 07:00,t,2667.9,27137.64,26004.86,27154.63,1149.77
398599,2018/8/24,Air,f,CFS to CFS,Door to Door,EXW,t,558041,547503,33.27544564,-118.6339424,LAX - Los Angeles - CA,HKG - Hong Kong - Hong Kong,,21.79765264,113.5107216,TPWB,Schreiner Airways,2018/8/27,2018/9/1 07:00,2018/9/1 07:00,2018/9/1 16:00,2018/9/1 16:00,,,2018/9/8 04:00,2018/9/7 16:00,f,3254.08,32540.84,61626.37,32540.84,-29085.53
145724,2018/1/8,Ocean FCL,f,CY to CY,Port to Door,FOB,t,598234,543943,22.43493803,113.168662,"Hong Kong, Hong Kong","Los Angeles, CA",,33.46694703,-117.824953,TPEB,Air Creebec,2018/1/13,2018/1/18 00:00,2018/1/16 16:00,2018/2/4 00:00,2018/2/8 00:00,,,2018/2/9 08:00,2018/2/9 19:00,t,690.35,7377.14,6981.62,8138.34,1156.72
571990,2019/7/8,Ocean FCL,f,CY to CY,Port to Door,FOB,f,751339,730503,37.27163901,111.949928,Tianjin Xingang,"Los Angeles, CA",,33.30712901,-118.909884,TPEB,Combimar & Agemar,2019/7/26,2019/8/8 04:00,2019/8/8 04:00,2019/8/29 19:00,2019/8/29 11:20,,,2019/9/16 19:00,,t,684.9,7358.78,5835.91,7540.6,1704.69
418392,2018/9/20,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,22.05258148,113.4407255,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.45147548,-118.5485615,TPEB,QFS Transportation,2018/9/27,,2018/10/1 21:30,2018/10/2 13:40,2018/10/2 13:40,,,2018/10/4 07:00,2018/10/4 07:00,t,4727.6,48977.18,38142.17,49045.17,10903
563979,2019/6/25,Ocean FCL,f,CY to CY,Port to Port,FOB,f,619714,548913,23.22202389,114.1685879,"Yantian, China","New York, NY / Newark, NJ",,39.17635289,-75.64570311,TPEB,Aerochago Airlines,2019/7/22,2019/7/31 04:00,2019/7/29 18:13,2019/9/6 16:00,2019/9/6 08:18,,,2019/9/12 12:00,2019/9/12 16:00,t,12712.9,127554.06,130350.62,131615.21,1264.59
354227,2018/7/23,Air,f,CFS to CFS,Port to Door,FCA,f,680817,654884,22.1149835,113.4681885,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.6555225,-119.0039205,TPEB,Schreiner Airways,2018/7/24,2018/7/26 05:40,2018/7/26 06:13,2018/7/26 22:30,2018/7/26 22:30,,,2018/7/30 07:00,2018/7/30 20:15,t,318.46,6968.04,6252.76,6968.04,715.28
277979,2018/5/12,Air,f,CFS to CFS,Door to Door,EXW,t,635558,543943,22.1630777,113.2467817,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.4495507,-118.5504863,TPEB,Hillside Warehouse and Trucking,2018/5/21,2018/5/24 05:40,2018/5/23 16:00,2018/5/24 22:30,2018/5/24 07:00,,,2018/5/25 07:00,2018/5/25 07:00,t,2904.33,29639.2,29579.35,29970.62,391.27
288564,2018/5/23,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598641,543943,22.05472767,113.4176707,"Hong Kong, Hong Kong","Los Angeles, CA",,33.44945267,-118.5505843,TPEB,Air Creebec,2018/6/4,2018/6/10 16:00,2018/6/10 18:40,2018/6/30 07:00,2018/6/29 07:00,,,2018/7/6 07:00,06:12.9,t,1312.05,14103.01,15601.92,14103.01,-1498.91
410405,2018/9/5,Air,f,CFS to CFS,Door to Door,EXW,t,558041,547503,33.27250613,-118.6368819,LAX - Los Angeles - CA,HKG - Hong Kong - Hong Kong,,21.79471313,113.5077821,TPWB,Schreiner Airways,2018/9/6,2018/9/12 07:00,2018/9/12 07:00,2018/9/11 16:00,2018/9/11 16:00,,,2018/9/15 04:00,2018/9/14 16:00,f,3001.07,30010.72,60019.47,30010.72,-30008.75
418473,2018/9/20,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.63201693,119.1228769,Ningbo,"Los Angeles, CA",,33.29015293,-118.6582881,TPEB,Gabon Airlines Cargo,2018/10/10,2018/10/17 16:00,2018/10/17 00:56,2018/10/30 14:00,2018/10/30 14:00,,,2018/11/1 19:00,2018/11/2 07:00,f,1328.79,13287.87,12845.51,13287.87,442.36
591729,2019/8/7,Ocean FCL,f,CY to CY,Port to Port,FOB,f,649537,546609,30.50879403,120.453445,"Shanghai, China","Los Angeles, CA",,33.29005503,-118.658386,TPEB,Air Creebec,2019/8/13,2019/8/17 16:00,2019/8/20 04:00,2019/9/3 19:00,2019/9/3 22:00,,,2019/9/12 12:00,2019/9/12 19:00,t,446.12,4886.61,4770.91,5870.06,1099.15
459386,2018/12/7,Ocean FCL,f,CY to CY,Port to Port,FOB,f,632222,546609,29.38188666,120.9517227,Ningbo,"Los Angeles, CA",,33.28990666,-118.6585343,TPEB,Combimar & Agemar,2018/12/21,2019/1/1 04:00,2019/1/1 00:57,2019/1/14 20:00,2019/1/14 12:14,,,2019/1/24 20:00,2019/1/22 20:00,t,617.67,6602.12,5798.97,7061.54,1262.57
259709,2018/4/24,Ocean FCL,f,CY to CY,Port to Port,FOB,f,649537,546609,30.50843633,120.4530873,"Shanghai, China","Los Angeles, CA",,33.28969733,-118.6587437,TPEB,Gabon Airlines Cargo,2018/5/10,2018/5/18 04:00,2018/5/17 18:28,2018/5/30 19:00,2018/5/30 07:00,,,2018/6/8 07:00,2018/6/5 07:00,f,464.57,4645.73,5026.92,4935.03,-91.89
602389,2019/8/21,Air,f,CFS to CFS,Port to Door,FOB,f,631676,546609,22.29298657,112.2797506,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.28941557,-118.6590744,TPEB,JC Transport,2019/9/20,2019/9/23 12:40,,2019/9/24 05:20,,,,2019/9/26 19:00,,t,1501.86,15376.02,0,16803.3,16803.3
383076,2018/8/14,Ocean FCL,f,CY to CY,Port to Port,FOB,f,749696,612365,28.74382238,119.4972614,Ningbo,"Vancouver, Canada","Columbus, OH",38.50735738,-83.59903262,TPEB,Combimar & Agemar,2018/8/27,2018/9/4 16:00,2018/9/4 17:37,2018/9/27 07:00,2018/9/27 20:34,2018/10/13 04:00,2018/10/13 04:00,2018/10/15 16:00,2018/10/16 04:00,f,567.78,11355.56,11634.77,11753.94,119.17
460161,2018/12/10,Air,f,CFS to CFS,Port to Door,FCA,f,680817,654884,22.1160713,113.4517023,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.6529863,-119.0064567,TPEB,Schreiner Airways,2018/12/12,2018/12/15 09:10,2018/12/15 00:00,2018/12/15 16:37,2018/12/15 16:35,,,2018/12/18 20:00,2018/12/18 22:00,t,13222.39,265601.58,113976.05,207424.32,93448.27
597848,2019/8/15,Air,f,CFS to CFS,Port to Door,FOB,f,666747,656536,21.70568172,113.5869687,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.85509172,5.08455172,FEWB,Voltrans Logistics Co.,2019/8/16,2019/8/19 13:45,2019/8/19 04:00,2019/8/20 08:40,2019/8/20 10:00,,,2019/8/23 10:00,2019/8/23 10:00,t,229.33,2293.31,635.73,3252.79,2617.06
582651,2019/7/24,Air,f,CFS to CFS,Port to Door,FOB,f,668561,656536,22.47918075,112.7217897,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.85497375,5.084433749,FEWB,Pacific Cascade Trucking LLC,2019/7/29,,2019/7/31 13:40,2019/8/2 03:30,2019/8/1 10:00,,,2019/8/7 10:00,2019/8/7 10:00,t,500.96,5009.6,2158.44,5958.2,3799.76
159193,2018/1/29,Air,f,CFS to CFS,Door to Door,EXW,f,636800,543943,22.1785681,113.3215411,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.9276791,11.5108041,FEWB,Aero Lloyd,2018/2/8,2018/2/10 16:00,2018/2/11 16:00,2018/2/12 13:24,2018/2/12 13:24,,,2018/2/14 23:00,2018/2/14 23:00,t,4608.2,46507.87,32705.05,46685.04,13979.99
307933,2018/6/12,Ocean FCL,f,CY to CY,Door to Door,EXW,f,644281,557918,30.60477774,106.8632297,"Yantian, China","Los Angeles, CA",,33.47654674,-117.8328313,TPEB,Gabon Airlines Cargo,2018/7/13,2018/7/19 16:00,2018/7/20 21:32,2018/8/6 07:00,2018/8/6 07:00,,,2018/8/15 19:00,2018/8/15 15:30,t,1581.06,11411.46,8761.38,14342.53,5581.15
418410,2018/9/20,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,22.04684779,113.4349918,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.44574179,-118.5542952,TPEB,QFS Transportation,2018/9/27,,2018/10/1 21:30,2018/10/2 13:40,2018/10/2 13:40,,,2018/10/8 07:00,2018/10/8 19:00,t,9177.9,94704.09,77521.6,94772.25,17250.65
84525,2017/5/12,Air,f,CFS to CFS,Door to Door,EXW,f,636800,543943,21.74085305,113.529717,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.37713505,-118.303468,TPEB,QFS Transportation,2017/5/12,2017/5/15 04:00,2017/5/15 04:00,2017/5/15 19:00,2017/5/15 15:05,,,2017/5/18 19:00,2017/5/18 07:00,t,7470.56,75043.09,60678.28,75043.09,14364.81
584816,2019/7/26,Air,f,CFS to CFS,Door to Door,DDP,t,547503,547503,22.033992,113.258845,HKG - Hong Kong - Hong Kong,ORD - Chicago - IL,,40.438402,-84.25575,TPEB,Corsair,2019/7/26,2019/7/27 22:35,2019/7/28 04:00,2019/7/29 16:40,2019/7/29 17:00,,,2019/8/8 16:00,2019/8/8 16:00,t,1746.17,17461.72,18694.86,17461.72,-1233.14
239221,2018/4/2,Air,f,CFS to CFS,Port to Door,FCA,f,598641,543943,22.05057634,113.4135193,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.45994234,-117.8319577,TPEB,Hillside Warehouse and Trucking,2018/4/6,2018/4/7 12:15,2018/4/6 16:00,2018/4/8 05:06,2018/4/7 07:00,,,2018/4/9 07:00,2018/4/9 22:00,t,8447.42,84934.26,72416.76,84934.26,12517.5
512801,2019/3/29,Ocean FCL,f,CY to CY,Port to Door,FOB,f,693219,654884,30.32337426,120.8074633,"Shanghai, China","Los Angeles, CA",,33.64971126,-119.0097317,TPEB,Gabon Airlines Cargo,2019/4/12,2019/4/20 04:00,2019/4/20 16:00,2019/5/1 23:00,2019/5/2 02:51,,,2019/5/3 12:00,2019/5/3 20:00,t,1249.72,26667.65,26414.32,29509.23,3094.91
155933,2018/1/24,Air,f,CFS to CFS,Port to Door,FOB,f,547315,557918,10.39909187,105.9056209,SGN - Ho Chi Minh City - Vietnam,JFK - New York - NY,FORWARD AIR INC.,39.21841387,-83.55028613,TPEB,Air Tahiti Nui,2018/2/12,,2018/2/12 17:00,2018/2/14 17:00,2018/2/14 05:00,2018/2/17 17:00,2018/2/19 05:00,2018/2/21 05:00,2018/2/21 17:00,t,1583.45,16358.82,15353.08,18879.72,3526.64
400405,2018/8/27,Ocean FCL,f,Door to CY,Port to Door,EXW,f,609821,552355,47.42134577,12.68499077,"Hamburg, Germany","Montreal, QC","Indianapolis, Indiana",39.21047977,-86.62172923,TAWB,Aerochago Airlines,2018/9/5,2018/9/15 16:00,2018/9/16 06:43,2018/9/25 11:00,2018/9/25 18:20,2018/10/8 04:00,2018/10/8 04:00,2018/10/10 04:00,2018/10/10 04:00,t,1342.76,14191.75,16520.7,18077.42,1556.72
224127,2018/3/14,Ocean FCL,f,CY to CY,Port to Port,FOB,f,631676,546609,22.28768824,112.2744522,"Yantian, China","Long Beach, California",,33.28411724,-118.6643238,TPEB,Orient Thai Airlines,2018/5/4,2018/5/12 16:00,2018/5/13 01:44,2018/5/27 07:00,2018/5/28 02:30,,,2018/6/5 07:00,2018/6/1 07:00,f,558.86,5588.59,5673.89,5373.64,-300.25
386070,2018/8/16,Air,f,CFS to CFS,Port to Door,FOB,f,668573,656536,39.51922501,116.590068,PEK - Beijing - China,AMS - Amsterdam - Netherlands,,50.85086701,5.080327011,FEWB,Evans Delivery Company,2018/8/22,,2018/8/31 17:02,2018/9/1 03:02,2018/9/1 03:02,,,2018/9/4 22:00,2018/9/3 22:00,t,1383.07,13830.71,13560.13,15651.78,2091.65
48804,2016/10/17,Air,f,CFS to CFS,Port to Door,,f,598641,543943,22.04085974,113.4399707,HKG - Hong Kong - Hong Kong,ORD - Chicago - IL,,42.07944174,-88.41757626,TPEB,QFS Transportation,2016/10/17,2016/10/18 16:00,2016/10/18 16:00,2016/10/19 05:00,2016/10/19 05:00,,,2016/10/21 05:00,2016/10/21 05:00,t,3909.09,39428.76,36902.82,39428.76,2525.94
144013,2018/1/2,Ocean FCL,f,CY to CY,Port to Door,FOB,f,598234,543943,22.42539732,113.1591213,"Hong Kong, Hong Kong","Los Angeles, CA",,33.45740632,-117.8344937,TPEB,Balkan Bulgarian Airlines,2018/1/5,2018/1/18 04:00,2018/1/17 09:34,2018/1/28 08:00,2018/1/30 23:21,,,2018/2/5 08:00,27:21.7,t,753.52,8010.86,6840.39,8945.9,2105.51
569707,2019/7/3,Ocean FCL,f,CY to CY,Port to Door,FOB,f,622800,548254,15.44572937,107.5934894,"Vung Tau, Vietnam","New York, NY / Newark, NJ",,39.97808537,-76.32017763,TPEB,Aerochago Airlines,2019/7/24,2019/8/4 05:00,2019/8/4 05:00,2019/8/30 16:00,,,,2019/9/17 14:00,,t,1259.23,13018.95,10744.18,14183.81,3439.63
81590,2017/4/28,Air,f,CFS to CFS,Port to Door,FOB,f,628973,543943,29.65849084,119.5438398,PVG - Shanghai - China,SEA - SeaTac - WA,"Los Angeles, CA",33.37390784,-118.3066952,TPEB,AGX Freight Carriers,2017/5/3,2017/5/10 04:00,2017/5/10 04:00,2017/5/11 19:00,2017/5/10 19:00,2017/5/12 19:00,2017/5/12 19:00,2017/5/17 19:00,2017/5/17 15:00,t,4972.35,50061.41,48140.06,55033.75,6893.69
350076,2018/7/18,Air,f,CFS to CFS,Door to Door,EXW,f,627980,548254,43.08371155,10.10016055,MXP - Milan - Italy,JFK - New York - NY,,39.97777155,-76.32049145,TAWB,Donavia,2018/7/30,2018/8/1 22:00,2018/8/1 22:00,2018/8/3 04:00,2018/8/3 04:00,,,2018/8/14 16:00,2018/8/14 14:00,t,1942.05,19847.18,20117.22,21412.57,1295.35
592648,2019/8/8,Air,f,CFS to CFS,Port to Door,DDP,t,547503,547503,22.03072221,113.2555752,HKG - Hong Kong - Hong Kong,AMS - Amsterdam - Netherlands,,50.22888221,5.857322212,FEWB,Voltrans Logistics Co.,2019/8/8,2019/8/9 13:00,2019/8/9 04:00,2019/8/10 17:45,2019/8/10 10:00,,,2019/8/14 10:00,2019/8/14 10:00,t,321.02,3210.55,885.74,3210.55,2324.81
617947,2019/9/12,Ocean FCL,f,CY to CY,Port to Door,FOB,f,748741,683679,30.21069383,119.0038138,"Shanghai, China","Los Angeles, CA","Dallas, TX",32.37187683,-97.63458317,TPEB,Air Creebec,2019/12/7,,,,,,,,,t,2647.7,53380.66,0,48731.2,48731.2
427516,2018/10/9,Ocean FCL,f,CY to CY,Port to Port,FOB,f,639363,546609,29.62392916,119.1147892,Ningbo,"Vancouver, Canada","Montreal, QC",44.88764816,-74.37292284,TPEB,National Airlines,2018/10/25,2018/11/2 16:00,2018/11/2 16:00,2018/11/17 08:00,2018/11/17 20:11,2018/12/5 05:00,2018/12/5 17:00,2018/12/15 17:00,2018/12/7 17:00,f,1391.58,13915.78,14086.53,14171.9,85.37
592638,2019/8/8,Air,f,CFS to CFS,Port to Door,FOB,f,693468,654884,22.07343133,113.4262743,HKG - Hong Kong - Hong Kong,LAX - Los Angeles - CA,,33.64632033,-119.0131227,TPEB,JC Transport,2019/8/15,2019/8/19 12:40,2019/8/19 12:36,2019/8/20 05:20,2019/8/19 19:00,,,2019/8/22 16:00,2019/8/22 16:00,t,8798.28,176580.92,28286.87,176930.96,148644.09
287090,2018/5/22,Ocean FCL,f,CY to Door,Port to Door,FOB,f,598234,543943,22.41986685,113.3520728,"Hong Kong, Hong Kong","Long Beach, California",,33.44105985,-118.5589772,TPEB,Combimar & Agemar,2018/6/2,2018/6/10 04:00,2018/6/9 21:52,2018/6/26 19:00,2018/6/27 18:37,,,2018/7/2 07:00,2018/7/2 16:25,t,1037.56,10802.54,10895.91,11217.47,321.56
